|GNB|2_Premium|LIMA_MODERNA|A|B|Riesgo_Bajo|LIMA_SUR|Antiguedad_SSFF|NroTrxAgencia|1_Beyond|Frescura|NroTrxATM|SBP|Can_Contactabilidad_3UM|3_Preferente|SaldoHIP|D|Superior|SaldoVEH|DIVORCIADO|ImporteTrxWeb|ImporteTrxCorresponsal|M|MontoOfertado|Edad|class
3167|0|0|0|0|0|1|0|1.0|0.0|0|2.0|11.0|0|0.0|1|0.0|0|0|0.0|0|0.0|3775.46|0|12550.0|55.0|0.0
3168|1|1|0|0|0|0|0|1.0|8.0|0|2.0|9.0|0|2.0|0|0.0|0|0|0.0|1|8753.979100000006|0.0|0|1500.0|55.0|1.0
3169|0|0|0|0|0|0|0|6.0|7.0|0|4.0|9.0|0|0.0|1|0.0|0|0|0.0|0|0.0|1169.6|1|8000.0|61.0|1.0
3170|1|1|0|0|0|0|0|8.0|0.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1137.92|1|6350.0|68.0|0.0
3171|0|1|0|0|0|1|0|10.0|5.0|0|0.0|10.0|0|0.0|0|0.0|1|0|0.0|1|0.0|0.0|0|18000.0|68.0|1.0
3172|0|1|0|0|0|0|0|1.0|4.0|0|3.0|0.0|0|0.0|0|394869.76|0|0|0.0|1|1559.73|1053.09|0|7950.0|55.0|0.0
3173|0|0|0|0|0|0|1|4.0|5.0|0|2.0|6.0|0|2.0|0|36977.06|0|0|0.0|1|1135.59|269.96|0|8000.0|33.0|0.0
3174|0|0|0|0|0|0|0|5.0|8.0|1|0.0|0.0|0|3.0|0|0.0|0|0|0.0|0|0.0|3633.26|0|11000.0|42.0|1.0
3175|0|0|0|0|0|0|0|14.0|5.0|0|4.0|0.0|0|3.0|0|0.0|1|0|0.0|1|2884.48|6229.88|0|14000.0|29.0|1.0
3176|0|0|0|0|0|0|0|8.0|3.0|0|4.0|8.0|0|3.0|0|0.0|0|0|0.0|0|0.0|286.45|1|6900.0|37.0|0.0
3177|1|0|0|0|0|0|0|5.0|7.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|663.58|0.0|1|13700.0|56.0|0.0
3178|0|0|0|0|0|0|0|3.0|0.0|0|4.0|8.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|0|1750.0|39.0|0.0
3179|0|0|0|0|0|0|0|3.0|3.0|0|4.0|0.0|0|0.0|1|0.0|0|0|0.0|0|1011.89|0.0|0|2950.0|44.0|1.0
3180|0|0|0|0|0|0|0|4.0|3.0|0|2.0|9.0|0|0.0|1|0.0|1|1|3546.001200000057|0|0.0|4425.29|0|8000.0|30.0|1.0
3181|0|1|1|1|0|1|0|20.0|5.0|0|3.0|6.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|0|18000.0|35.0|0.0
3182|0|0|0|0|0|1|1|16.0|0.0|0|3.0|8.0|0|2.0|0|0.0|0|1|0.0|0|0.0|605.55|1|14900.0|72.0|0.0
3183|0|0|0|0|0|0|0|1.0|8.0|0|2.0|9.0|0|3.0|1|204085.33|0|0|0.0|0|0.0|0.0|1|8000.0|55.0|1.0
3184|1|1|0|0|0|1|0|4.0|0.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|0|7150.0|46.0|1.0
3185|0|0|1|0|0|0|0|6.0|3.0|1|3.0|8.0|1|3.0|0|0.0|1|0|0.0|1|0.0|0.0|1|6000.0|26.0|0.0
3186|0|0|0|0|0|0|0|5.0|5.0|0|4.0|0.0|0|0.0|1|0.0|0|1|0.0|1|0.0|480.37|1|11000.0|56.0|0.0
3187|0|0|0|0|0|0|0|2.0|8.0|1|3.0|10.0|0|2.0|0|0.0|0|0|0.0|0|0.0|5135.51|0|11800.0|55.0|0.0
3188|0|0|1|0|0|1|0|8.0|7.0|0|0.0|7.0|0|0.0|0|0.0|1|0|0.0|0|666.41|541.54|1|13350.0|46.0|0.0
3189|0|1|0|0|0|0|0|8.0|0.0|0|4.0|8.0|1|0.0|0|0.0|1|0|0.0|0|4611.88|5898.6|1|6000.0|31.0|1.0
3190|0|1|0|0|0|0|0|8.0|5.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|4350.0|67.0|0.0
3191|0|0|0|0|0|0|0|7.0|0.0|1|2.0|8.0|0|0.0|0|0.0|0|0|0.0|1|1180.89|1207.63|1|14000.0|66.0|0.0
3192|0|0|1|1|0|1|0|25.0|0.0|0|0.0|10.0|0|0.0|0|0.0|0|1|0.0|0|0.0|4397.96|1|18000.0|39.0|1.0
3193|0|0|0|0|0|0|0|6.0|0.0|0|3.0|8.0|0|2.0|1|0.0|1|0|0.0|0|1516.67|293.81|1|6000.0|39.0|0.0
3194|0|0|1|0|0|0|0|14.0|3.0|0|3.0|6.0|0|3.0|0|0.0|1|0|0.0|1|962.16|0.0|0|8000.0|26.0|0.0
3195|0|1|0|0|0|1|0|7.0|0.0|0|2.0|0.0|1|0.0|0|625183.68|0|0|0.0|1|4228.83|4023.45|1|18000.0|52.0|1.0
3196|0|0|0|0|0|0|0|1.0|0.0|0|1.0|8.0|1|0.0|0|0.0|0|0|0.0|0|2897.77|0.0|0|1700.0|33.0|1.0
3197|0|0|0|0|0|0|0|1.0|0.0|0|1.0|8.0|0|0.0|1|0.0|0|0|0.0|0|4527.84|6049.28|1|5550.0|37.0|1.0
3198|0|1|0|0|0|1|0|16.0|7.0|0|0.0|6.0|0|2.0|0|495113.47|0|0|0.0|0|819.52|644.88|1|18000.0|37.0|1.0
3199|0|0|0|0|0|0|0|4.0|5.0|0|4.0|11.0|0|0.0|0|0.0|0|0|0.0|0|3011.74|6062.85|0|2000.0|30.0|1.0
3200|0|0|0|0|0|1|0|6.0|5.0|0|2.0|9.0|0|2.0|0|0.0|0|0|0.0|0|0.0|0.0|1|12000.0|45.0|1.0
3201|0|0|0|1|0|1|0|27.0|0.0|0|2.0|7.0|1|2.0|0|0.0|0|0|0.0|0|1619.35|877.9|1|18000.0|33.0|0.0
3202|0|0|0|0|0|0|1|2.0|7.0|0|3.0|11.0|0|0.0|0|0.0|0|0|0.0|1|4388.96|5748.74|1|1900.0|34.0|0.0
3203|0|0|0|0|0|0|0|2.0|6.0|1|4.0|6.0|1|0.0|0|0.0|0|1|0.0|1|489.73|0.0|0|14900.0|52.0|0.0
3204|0|0|1|0|0|0|0|9.0|0.0|0|3.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|2404.64|1|6000.0|42.0|1.0
3205|0|0|0|0|0|0|0|8.0|5.0|0|3.0|7.0|0|3.0|1|245087.08|1|0|0.0|1|2599.73|0.0|1|6000.0|45.0|1.0
3206|0|0|0|0|0|0|0|2.0|7.0|0|4.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|5677.68|0|1995.0|61.0|1.0
3207|0|0|0|0|0|0|0|3.0|4.0|0|3.0|9.0|0|2.0|1|0.0|0|1|0.0|1|2499.58|239.98|0|5200.0|65.0|1.0
3208|0|1|0|0|0|0|1|4.0|9.0|0|1.0|11.0|0|0.0|0|0.0|0|0|0.0|0|5089.02|0.0|1|3400.0|29.0|0.0
3209|0|0|0|0|0|0|0|7.0|0.0|0|3.0|7.0|0|0.0|1|0.0|0|1|0.0|0|2749.33|0.0|1|10800.0|48.0|1.0
3210|0|1|0|0|0|0|0|6.0|6.0|0|0.0|11.0|1|3.0|0|241714.33|0|0|0.0|0|0.0|3938.88|1|14000.0|45.0|0.0
3211|0|0|0|0|0|0|0|4.0|6.0|0|1.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1538.23|476.29|1|4000.0|46.0|0.0
3212|0|0|0|0|0|1|0|22.0|0.0|1|0.0|10.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|15000.0|38.0|1.0
3213|1|1|1|0|0|1|0|9.0|7.0|0|1.0|8.0|0|2.0|0|0.0|0|0|0.0|0|4443.39|0.0|1|6350.0|68.0|1.0
3214|0|0|0|0|0|1|0|6.0|5.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|1|572.44|0.0|1|10050.0|59.0|0.0
3215|1|0|0|0|0|1|1|8.0|0.0|0|2.0|9.0|0|0.0|1|0.0|1|0|0.0|0|0.0|0.0|0|11650.0|47.0|0.0
3216|0|1|0|0|0|1|0|5.0|4.0|0|1.0|8.0|0|1.0|0|0.0|1|1|0.0|0|1040.88|643.81|1|10000.0|47.0|0.0
3217|0|0|0|0|0|1|0|4.0|4.0|1|0.0|8.0|1|0.0|0|0.0|0|1|0.0|0|2310.74|5414.33|0|15000.0|56.0|1.0
3218|0|1|0|0|0|0|0|9.0|7.0|0|0.0|11.0|0|0.0|0|404753.66|0|0|0.0|0|2093.92|5074.06|0|6000.0|27.0|0.0
3219|0|0|0|0|0|0|0|1.0|0.0|1|1.0|10.0|0|3.0|0|0.0|0|1|0.0|0|0.0|1938.89|0|2000.0|41.0|1.0
3220|0|0|0|0|0|0|0|4.0|0.0|0|1.0|6.0|0|0.0|0|154028.46|0|0|0.0|0|0.0|0.0|0|7650.0|35.0|0.0
3221|0|1|0|0|1|1|0|23.0|0.0|0|3.0|6.0|0|0.0|0|0.0|0|1|0.0|0|1211.15|536.42|1|18000.0|44.0|0.0
3222|0|0|0|0|0|0|0|6.0|0.0|0|4.0|7.0|0|0.0|0|15852.56|1|0|0.0|0|2531.23|334.46|1|7250.0|47.0|0.0
3223|0|0|0|0|0|0|0|4.0|4.0|0|4.0|6.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|1950.0|47.0|0.0
3224|0|1|0|0|0|0|0|3.0|5.0|0|2.0|7.0|0|0.0|0|317351.7|0|0|0.0|1|0.0|0.0|1|8000.0|26.0|0.0
3225|0|0|0|0|0|0|0|1.0|8.0|0|4.0|8.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|1|2000.0|31.0|1.0
3226|1|0|0|0|0|1|0|6.0|0.0|0|5.0|6.0|0|0.0|0|0.0|1|0|0.0|0|0.0|0.0|1|18000.0|44.0|0.0
3227|0|1|0|0|0|0|0|1.0|0.0|0|1.0|7.0|1|0.0|0|0.0|0|0|0.0|0|5943.04|5590.77|0|8600.0|50.0|1.0
3228|0|0|0|0|0|0|0|5.0|7.0|0|3.0|8.0|0|0.0|0|0.0|1|0|0.0|0|5493.37|5322.69|1|14000.0|38.0|1.0
3229|1|0|0|0|0|0|0|4.0|0.0|0|2.0|6.0|0|0.0|1|127165.39|0|0|0.0|1|0.0|1167.18|0|11000.0|50.0|1.0
3230|0|0|0|0|0|1|0|2.0|4.0|0|0.0|8.0|1|0.0|0|0.0|0|0|0.0|0|0.0|1051.95|0|8750.0|40.0|0.0
3231|0|0|0|0|0|0|0|1.0|7.0|0|3.0|8.0|0|0.0|1|0.0|0|1|0.0|1|0.0|0.0|1|7250.0|68.0|0.0
3232|0|0|0|0|0|0|0|17.0|0.0|0|3.0|7.0|0|3.0|0|0.0|0|1|0.0|0|0.0|0.0|1|6000.0|48.0|1.0
3233|0|0|0|0|0|0|0|4.0|7.0|0|2.0|6.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|0|2000.0|27.0|0.0
3234|0|0|1|0|0|0|0|1.0|7.0|0|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|889.99|938.57|1|4750.0|69.0|0.0
3235|0|1|0|0|0|0|0|8.0|7.0|0|4.0|7.0|0|0.0|0|0.0|1|0|0.0|0|1428.87|422.01|1|5250.0|33.0|0.0
3236|1|0|0|0|0|0|0|8.0|0.0|0|3.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|463.55|1|14000.0|63.0|0.0
3237|0|0|0|0|0|0|0|3.0|5.0|1|2.0|7.0|0|0.0|0|0.0|0|1|0.0|0|0.0|743.61|1|5050.0|77.0|0.0
3238|0|0|1|0|1|1|0|29.0|5.0|0|3.0|9.0|0|0.0|1|0.0|0|1|0.0|0|8753.979100000006|7877.599500000002|1|18000.0|72.0|1.0
3239|0|0|0|0|0|1|0|3.0|4.0|0|0.0|6.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|0|15000.0|50.0|0.0
3240|0|0|0|0|0|0|0|7.0|7.0|0|2.0|0.0|0|1.0|0|0.0|0|1|0.0|1|0.0|0.0|1|8700.0|48.0|0.0
3241|1|0|0|0|0|0|0|4.0|0.0|1|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|11500.0|58.0|0.0
3242|0|0|1|1|0|1|0|18.0|3.0|0|2.0|8.0|0|3.0|0|0.0|0|1|0.0|0|1143.23|1236.83|0|19900.0|36.0|0.0
3243|0|0|0|0|0|1|0|5.0|0.0|1|0.0|10.0|0|2.0|0|815505.64|0|0|0.0|0|8292.11|2722.33|0|7650.0|46.0|1.0
3244|0|1|0|0|0|1|0|11.0|4.0|0|4.0|0.0|0|0.0|0|386842.36|0|1|0.0|0|5813.73|7262.85|0|6450.0|59.0|1.0
3245|0|0|1|0|0|0|0|1.0|3.0|0|2.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|4050.0|31.0|0.0
3246|0|0|0|0|0|1|0|17.0|0.0|0|3.0|7.0|0|2.0|0|0.0|0|1|0.0|0|676.64|0.0|0|18000.0|72.0|0.0
3247|0|0|0|0|0|0|0|10.0|3.0|0|2.0|6.0|0|1.0|0|78800.72|0|0|0.0|0|730.86|0.0|1|14000.0|34.0|0.0
3248|1|0|0|0|0|0|0|4.0|5.0|1|3.0|7.0|0|0.0|0|0.0|0|0|0.0|1|2159.25|0.0|0|2345.0|41.0|0.0
3249|0|0|0|0|0|0|0|8.0|0.0|0|5.0|0.0|0|0.0|1|0.0|1|1|0.0|0|1641.55|0.0|1|14000.0|41.0|0.0
3250|0|0|0|0|0|1|0|4.0|3.0|1|1.0|9.0|0|0.0|0|0.0|0|0|0.0|1|0.0|560.8|1|8450.0|62.0|0.0
3251|0|0|0|0|0|1|0|8.0|6.0|1|0.0|6.0|0|0.0|0|0.0|0|1|0.0|0|1258.73|748.41|1|11550.0|61.0|1.0
3252|0|0|0|0|0|1|0|4.0|6.0|0|0.0|9.0|0|0.0|0|0.0|0|1|0.0|0|0.0|338.44|0|7100.0|57.0|0.0
3253|0|1|0|0|0|1|0|21.0|5.0|0|3.0|8.0|1|0.0|0|0.0|0|1|0.0|1|0.0|0.0|1|19900.0|44.0|1.0
3254|0|1|0|0|0|0|0|9.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1290.68|0|11000.0|49.0|0.0
3255|1|0|0|0|0|0|0|4.0|4.0|0|3.0|8.0|0|0.0|0|35761.53|0|0|0.0|0|0.0|945.86|1|4700.0|47.0|0.0
3256|0|0|0|0|0|1|1|9.0|5.0|0|3.0|8.0|0|1.0|0|0.0|0|0|0.0|1|0.0|0.0|0|9500.0|47.0|1.0
3257|0|0|0|0|1|1|0|20.0|3.0|0|3.0|7.0|0|0.0|1|146917.54|0|0|0.0|0|0.0|572.19|0|18000.0|69.0|0.0
3258|0|0|0|0|0|0|0|6.0|7.0|0|1.0|9.0|0|3.0|1|0.0|0|0|0.0|0|940.75|975.67|1|4750.0|52.0|0.0
3259|0|1|0|0|0|0|0|5.0|6.0|0|1.0|11.0|0|0.0|0|0.0|0|0|0.0|1|6495.91|0.0|1|10000.0|58.0|1.0
3260|0|1|0|0|0|1|0|2.0|6.0|0|2.0|8.0|1|0.0|0|0.0|0|0|0.0|0|0.0|5232.41|0|18000.0|56.0|0.0
3261|1|0|0|0|0|1|0|9.0|9.0|1|0.0|11.0|0|2.0|0|0.0|1|1|0.0|0|0.0|4090.76|0|18000.0|66.0|0.0
3262|0|0|0|0|0|1|0|11.0|3.0|1|1.0|0.0|0|2.0|0|708488.16|0|1|0.0|0|0.0|802.59|0|18000.0|51.0|0.0
3263|0|0|0|0|0|1|0|3.0|0.0|0|1.0|0.0|1|2.0|0|0.0|0|1|0.0|0|2720.68|0.0|1|6500.0|47.0|0.0
3264|0|1|0|0|0|0|0|9.0|6.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|1|0.0|621.58|1|14000.0|35.0|1.0
3265|0|0|0|0|0|0|0|6.0|5.0|1|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|7877.599500000002|0|8500.0|30.0|1.0
3266|0|0|0|0|0|1|1|16.0|0.0|0|1.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|882.82|1|15600.0|35.0|0.0
3267|0|0|1|0|1|1|0|18.0|7.0|1|1.0|7.0|0|2.0|0|500452.56|0|1|0.0|0|2601.73|641.97|1|18000.0|55.0|0.0
3268|0|0|0|0|0|1|0|1.0|8.0|1|1.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|4364.13|0|15000.0|53.0|1.0
3269|0|0|0|0|0|0|0|7.0|5.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2079.49|673.17|0|7650.0|47.0|0.0
3270|0|0|0|0|0|0|0|4.0|7.0|0|2.0|0.0|0|0.0|1|0.0|0|0|0.0|0|1901.8|3332.35|0|1800.0|49.0|1.0
3271|0|0|0|0|1|1|0|30.0|3.0|0|0.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|356.6|1|19900.0|51.0|0.0
3272|0|0|0|0|0|0|0|6.0|0.0|1|4.0|11.0|0|2.0|0|0.0|0|0|0.0|0|0.0|7877.599500000002|1|5600.0|47.0|1.0
3273|0|0|0|0|0|0|0|3.0|3.0|0|4.0|0.0|0|0.0|1|0.0|0|0|0.0|0|5947.12|5139.94|0|1190.0|47.0|0.0
3274|0|0|0|0|0|0|0|2.0|4.0|0|2.0|10.0|0|0.0|0|0.0|0|1|0.0|0|7599.39|5178.33|0|11950.0|65.0|1.0
3275|0|0|1|0|1|0|0|18.0|4.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|1|834.91|295.65|0|14000.0|49.0|0.0
3276|0|0|0|1|0|1|0|28.0|5.0|0|1.0|6.0|1|0.0|1|0.0|0|1|0.0|0|0.0|0.0|1|18000.0|46.0|0.0
3277|0|0|0|0|0|0|0|4.0|0.0|0|0.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|4550.0|34.0|0.0
3278|0|0|0|0|0|1|1|4.0|5.0|0|3.0|9.0|0|2.0|0|0.0|0|0|0.0|1|0.0|614.51|0|5900.0|77.0|1.0
3279|0|0|0|0|0|0|0|3.0|8.0|0|4.0|10.0|0|0.0|1|0.0|0|1|0.0|0|3529.69|3682.83|1|2000.0|65.0|1.0
3280|1|0|0|0|0|0|0|4.0|4.0|1|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2584.29|4003.4|1|4150.0|56.0|1.0
3281|0|0|1|0|0|1|0|14.0|3.0|0|3.0|8.0|0|3.0|1|0.0|0|1|0.0|0|0.0|0.0|1|19900.0|58.0|0.0
3282|0|0|0|0|0|1|0|6.0|7.0|0|5.0|9.0|1|0.0|0|0.0|0|0|0.0|0|1501.04|852.78|1|18000.0|45.0|0.0
3283|0|0|0|0|0|0|0|9.0|4.0|0|2.0|7.0|1|0.0|0|0.0|1|1|0.0|0|0.0|248.36|0|9650.0|62.0|0.0
3284|0|0|0|0|0|0|0|3.0|8.0|1|1.0|0.0|0|0.0|0|0.0|0|0|0.0|0|5189.66|2385.79|0|6000.0|47.0|0.0
3285|0|0|0|0|0|0|0|9.0|7.0|0|4.0|7.0|0|0.0|1|0.0|1|0|0.0|0|2138.47|509.8|0|6000.0|34.0|1.0
3286|0|0|0|0|0|0|0|3.0|0.0|0|3.0|8.0|1|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|4300.0|43.0|0.0
3287|0|0|1|0|1|1|0|18.0|9.0|1|2.0|8.0|0|1.0|0|0.0|0|1|0.0|0|3077.61|2736.26|0|15000.0|60.0|1.0
3288|0|0|0|0|0|0|0|9.0|3.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|414.78|1|6000.0|40.0|0.0
3289|0|0|0|0|0|1|0|5.0|3.0|0|0.0|6.0|0|0.0|0|10187.57|0|0|0.0|0|0.0|545.19|1|12000.0|58.0|0.0
3290|0|0|0|0|0|0|0|4.0|0.0|0|5.0|7.0|1|1.0|0|0.0|0|0|0.0|0|2399.68|538.63|1|7400.0|37.0|1.0
3291|0|0|1|0|1|1|0|24.0|5.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2642.94|0.0|0|13950.0|36.0|1.0
3292|0|0|0|0|0|0|0|2.0|5.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|669.93|0|4900.0|55.0|0.0
3293|0|1|1|0|0|0|0|8.0|5.0|0|2.0|8.0|0|0.0|0|0.0|0|0|0.0|1|6627.37|5129.07|1|7800.0|39.0|1.0
3294|0|0|0|0|0|0|0|5.0|4.0|1|3.0|8.0|0|0.0|0|0.0|0|0|0.0|1|6314.62|2639.48|1|6350.0|25.0|1.0
3295|0|0|0|0|0|0|0|8.0|4.0|0|1.0|8.0|0|3.0|0|72062.23|0|0|0.0|0|842.01|1362.88|1|8000.0|55.0|0.0
3296|0|1|1|0|1|1|0|23.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|6369.31|1|18000.0|68.0|1.0
3297|0|0|0|0|0|1|0|1.0|7.0|0|1.0|8.0|0|1.0|0|0.0|0|1|0.0|0|0.0|946.21|0|10750.0|70.0|0.0
3298|0|0|0|0|0|0|0|5.0|6.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|1506.84|931.8|1|4300.0|37.0|0.0
3299|0|0|1|0|0|0|0|4.0|0.0|0|3.0|11.0|0|0.0|1|0.0|1|1|0.0|0|0.0|5204.44|0|4450.0|51.0|1.0
3300|0|1|0|0|0|0|0|15.0|0.0|0|0.0|9.0|0|1.0|0|465528.46|0|0|0.0|0|0.0|705.39|0|11000.0|36.0|0.0
3301|0|0|0|0|0|1|0|9.0|3.0|0|0.0|9.0|0|0.0|1|240777.06|1|1|0.0|0|1749.22|0.0|0|6150.0|35.0|0.0
3302|0|0|0|0|0|0|0|1.0|3.0|0|4.0|9.0|0|2.0|0|0.0|0|0|0.0|0|0.0|5858.62|0|6450.0|53.0|1.0
3303|0|0|0|0|0|1|0|8.0|3.0|0|0.0|8.0|0|1.0|0|0.0|1|1|0.0|0|0.0|1151.29|0|15350.0|59.0|0.0
3304|0|0|0|0|0|0|0|2.0|0.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|558.31|1|1000.0|31.0|0.0
3305|0|0|0|0|0|0|0|9.0|5.0|0|2.0|8.0|0|0.0|1|161544.14|0|0|0.0|1|1326.07|0.0|1|8350.0|49.0|1.0
3306|0|1|0|0|0|0|0|4.0|0.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|1|6804.08|0.0|1|4450.0|26.0|1.0
3307|0|0|1|0|0|0|0|8.0|5.0|1|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|576.04|0.0|0|4250.0|49.0|0.0
3308|0|1|0|0|0|1|0|3.0|3.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|391.74|0|6050.0|46.0|0.0
3309|0|0|0|0|0|0|0|5.0|6.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2369.8|7254.68|1|14000.0|46.0|1.0
3310|0|0|0|0|0|1|1|2.0|6.0|0|1.0|0.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|1|7850.0|51.0|1.0
3311|0|0|0|0|0|1|0|7.0|7.0|0|3.0|11.0|0|3.0|0|0.0|1|0|3546.001200000057|0|1611.06|3872.85|0|16900.0|38.0|1.0
3312|0|0|0|0|0|1|0|17.0|7.0|0|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|459.15|0.0|0|16650.0|58.0|1.0
3313|0|0|0|0|0|1|0|5.0|4.0|1|2.0|0.0|0|2.0|0|0.0|1|1|0.0|0|2247.05|0.0|1|15900.0|59.0|0.0
3314|0|0|0|0|0|1|0|18.0|7.0|1|3.0|6.0|0|2.0|0|582831.12|0|0|0.0|0|0.0|472.1|0|18000.0|62.0|0.0
3315|0|0|0|0|0|0|0|7.0|0.0|0|4.0|0.0|0|0.0|0|0.0|0|0|0.0|0|897.65|746.09|1|1785.0|36.0|0.0
3316|0|0|0|0|1|1|1|23.0|0.0|0|2.0|8.0|0|0.0|1|0.0|0|1|0.0|0|0.0|886.08|0|19900.0|41.0|0.0
3317|0|0|0|0|0|0|0|9.0|7.0|0|5.0|0.0|0|3.0|0|0.0|0|0|0.0|1|0.0|3865.17|1|6000.0|37.0|0.0
3318|0|0|0|0|0|0|0|2.0|5.0|0|4.0|10.0|0|3.0|1|0.0|0|0|0.0|0|7153.84|0.0|0|6050.0|65.0|1.0
3319|0|0|0|0|0|0|0|7.0|0.0|0|2.0|6.0|0|2.0|0|0.0|0|0|0.0|1|0.0|229.21|0|13150.0|64.0|0.0
3320|0|0|0|0|0|1|0|8.0|7.0|0|2.0|8.0|0|3.0|0|0.0|0|1|0.0|0|3493.73|5710.82|0|15000.0|49.0|1.0
3321|0|0|0|0|0|0|0|4.0|4.0|0|2.0|6.0|1|1.0|0|0.0|0|0|0.0|0|645.48|857.62|1|8000.0|53.0|1.0
3322|0|0|0|0|0|0|0|9.0|0.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|0|4137.92|4939.01|1|5000.0|40.0|1.0
3323|0|0|0|0|1|1|0|13.0|3.0|1|3.0|6.0|0|3.0|0|0.0|0|1|0.0|0|957.42|604.62|0|14900.0|44.0|0.0
3324|1|0|0|0|0|0|0|9.0|6.0|0|2.0|10.0|0|3.0|1|0.0|1|0|0.0|1|0.0|0.0|0|14000.0|31.0|1.0
3325|0|0|0|0|0|1|0|13.0|0.0|0|3.0|0.0|0|0.0|1|346860.2|0|0|0.0|0|2390.2|6086.19|0|18000.0|69.0|1.0
3326|0|0|0|0|0|0|0|23.0|0.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|11000.0|27.0|0.0
3327|0|1|0|0|0|0|0|1.0|8.0|0|1.0|0.0|0|0.0|0|413154.56|0|0|0.0|0|4444.78|3576.79|0|14000.0|44.0|0.0
3328|0|0|0|0|0|0|0|1.0|0.0|0|4.0|6.0|0|0.0|1|0.0|0|0|0.0|0|511.02|852.87|0|5050.0|72.0|0.0
3329|0|0|0|0|0|0|0|1.0|6.0|1|2.0|9.0|0|2.0|0|0.0|0|0|0.0|0|0.0|577.49|0|8000.0|54.0|0.0
3330|0|0|0|0|0|0|0|7.0|0.0|0|3.0|8.0|0|3.0|1|0.0|0|0|0.0|0|0.0|2712.09|1|4500.0|53.0|1.0
3331|0|0|0|0|0|1|0|12.0|4.0|0|1.0|10.0|0|3.0|0|0.0|0|0|0.0|0|5994.45|4594.23|0|19900.0|36.0|1.0
3332|0|0|0|0|0|1|0|4.0|5.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|2145.88|847.38|1|11200.0|53.0|0.0
3333|0|0|0|0|0|0|0|9.0|0.0|1|1.0|10.0|0|3.0|0|0.0|1|0|0.0|0|2254.31|5153.38|1|14000.0|42.0|0.0
3334|0|1|1|0|0|1|0|8.0|7.0|0|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|6850.0|46.0|0.0
3335|0|0|0|0|0|0|0|2.0|0.0|1|4.0|9.0|0|1.0|0|0.0|0|1|0.0|0|3844.5|0.0|0|4000.0|35.0|1.0
3336|0|1|0|0|0|0|0|3.0|0.0|0|3.0|11.0|0|3.0|0|0.0|0|0|0.0|0|3530.56|7010.29|1|5000.0|57.0|1.0
